CASENUM	VEH_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	MVISOBSC
201218421735	1	2	2	1	7	72	13	0
201218421735	2	2	2	1	7	72	13	0
201218421735	3	2	2	1	7	72	13	0
201218421736	1	2	2	1	7	72	13	0
201218421737	1	1	2	1	2	72	13	0
201218421737	2	1	2	1	2	72	13	0
201218421762	1	100	2	6	7	72	13	0
201218421762	2	100	2	6	7	72	13	0
201218421762	3	100	2	6	7	72	13	0
201218421769	1	2	2	2	7	72	13	0
201218421769	2	2	2	2	7	72	13	0
201218421770	1	2	2	2	7	72	13	0
201218421770	2	2	2	2	7	72	13	0
201218421830	1	226	2	4	7	72	13	0
201218421830	2	226	2	4	7	72	13	0
201218421874	1	1	2	2	1	72	13	99
201218421874	2	1	2	2	1	72	13	99
201218421875	1	1	2	2	1	72	13	99
201218421875	2	1	2	2	1	72	13	0
201218421877	1	1	2	2	1	72	13	0
201218421890	1	45	2	4	1	72	13	99
201218421890	2	45	2	4	1	72	13	0
201218421915	1	1	2	2	1	72	13	11
201218421921	1	45	2	4	2	72	13	99
201218421936	1	1	2	2	3	72	13	99
201218421936	2	1	2	2	3	72	13	99
201218421937	1	1	2	2	3	72	13	99
201218421937	2	1	2	2	3	72	13	99
201218421938	1	1	2	2	3	72	13	0
201218421939	1	1	2	2	3	72	13	0
201218421939	2	1	2	2	3	72	13	0
201218421940	1	1	2	2	3	72	13	0
201218421941	1	1	2	2	3	72	13	0
201218421941	2	1	2	2	3	72	13	0
201218421960	1	45	2	4	3	72	13	99
201218421973	1	1	2	2	4	72	13	0
201218421973	2	1	2	2	4	72	13	0
201218421975	1	1	2	2	4	72	13	0
201218421985	1	45	2	4	4	72	13	99
201218421985	2	45	2	4	4	72	13	0
201218421998	1	1	2	2	6	72	13	99
201218421998	2	1	2	2	6	72	13	99
201218422000	1	20	2	6	6	72	13	99
201218422000	2	20	2	6	6	72	13	99
201218422002	1	3	2	3	6	72	13	99
201218422011	1	45	2	4	6	72	13	0
201218422011	2	45	2	4	6	72	13	0
201218422030	1	1	2	2	1	72	13	0
201218422030	2	1	2	2	1	72	13	0
201218422031	1	3	2	3	1	72	13	0
201218422054	1	45	2	4	1	72	13	0
201218422054	2	45	2	4	1	72	13	0
201218422071	1	1	2	2	2	72	13	0
201218422071	2	1	2	2	2	72	13	0
201218422074	1	3	2	3	2	72	13	0
201218422098	1	1	2	2	3	72	13	0
201218422098	2	1	2	2	3	72	13	0
201218422101	1	1	2	2	3	72	13	99
201218422101	2	1	2	2	3	72	13	0
201218422102	1	1	2	2	3	72	13	0
201218422102	2	1	2	2	3	72	13	0
201218422103	1	1	2	2	3	72	13	99
201218422103	2	1	2	2	3	72	13	99
201218422106	1	3	2	3	3	72	13	0
201218422106	2	3	2	3	3	72	13	0
201218422139	1	45	2	4	3	72	13	99
201218422139	2	45	2	4	3	72	13	99
201218422151	1	1	2	2	4	72	13	0
201218422152	1	1	2	2	4	72	13	0
201218422179	1	1	2	2	6	72	13	0
201218422179	2	1	2	2	6	72	13	0
201218422180	1	1	2	2	6	72	13	99
201218422180	2	1	2	2	6	72	13	0
201218422221	1	45	2	4	6	72	13	99
201218422247	1	2	2	2	7	72	13	0
201218422247	2	2	2	2	7	72	13	0
201218422248	1	2	2	2	7	72	13	99
201218422248	2	2	2	2	7	72	13	0
201218422249	1	2	2	2	7	72	13	0
201218422249	2	2	2	2	7	72	13	0
201218422321	1	1	2	2	1	72	13	0
201218422335	1	1	2	1	3	72	13	0
201218422335	2	1	2	1	3	72	13	0
201218422336	1	2	2	2	7	72	13	0
201218422336	2	2	2	2	7	72	13	0
201218422336	3	2	2	2	7	72	13	0
201218422344	1	2	2	2	7	72	13	99
201218422344	2	2	2	2	7	72	13	0
201218422345	1	2	2	2	7	72	13	0
201218422345	2	2	2	2	7	72	13	0
201218422369	1	2	2	2	7	72	13	11
201218422369	2	2	2	2	7	72	13	0
201218422370	1	2	2	2	7	72	13	0
201218422370	2	2	2	2	7	72	13	0
201218422370	3	2	2	2	7	72	13	0
201218422372	1	226	2	4	7	72	13	99
201218422372	2	226	2	4	7	72	13	99
201218422467	1	1	2	2	6	72	13	0
201218422467	2	1	2	2	6	72	13	0
201218422468	1	1	2	2	6	72	13	0
201218422468	2	1	2	2	6	72	13	0
201218422470	1	1	2	2	6	72	13	99
201218422470	2	1	2	2	6	72	13	0
201218422471	1	1	2	2	6	72	13	0
201218422471	2	1	2	2	6	72	13	0
201218422472	1	1	2	2	6	72	13	0
201218422472	2	1	2	2	6	72	13	0
201218422472	3	1	2	2	6	72	13	0
201218422473	1	3	2	3	6	72	13	0
201218422473	2	3	2	3	6	72	13	0
201218422500	1	1	2	2	4	72	13	0
201218422501	1	3	2	3	4	72	13	99
201218422511	1	45	2	4	4	72	13	0
201218422511	2	45	2	4	4	72	13	0
201218422527	1	1	2	2	3	72	13	0
201218422527	2	1	2	2	3	72	13	0
201218422528	1	10	2	5	3	72	13	0
201218422528	2	10	2	5	3	72	13	0
201218422531	1	1	2	2	3	72	13	0
201218422531	2	1	2	2	3	72	13	0
201218422531	3	1	2	2	3	72	13	0
201218422532	1	1	2	2	3	72	13	99
201218422532	2	1	2	2	3	72	13	0
201218422560	1	1	2	2	2	72	13	0
201218422560	2	1	2	2	2	72	13	0
201218422561	1	1	2	2	2	72	13	0
201218422561	2	1	2	2	2	72	13	0
201218422565	1	1	2	2	2	72	13	0
201218422565	2	1	2	2	2	72	13	0
201218422566	1	1	2	2	2	72	13	0
201218422566	2	1	2	2	2	72	13	0
201218422577	1	1	2	2	1	72	13	0
201218422577	2	1	2	2	1	72	13	0
201218422579	1	1	2	2	1	72	13	99
201218422579	2	1	2	2	1	72	13	0
201218422612	1	1	2	2	1	72	13	0
201218422612	2	1	2	2	1	72	13	0
201218422613	1	1	2	2	3	72	13	0
201218422613	2	1	2	2	3	72	13	0
201218422614	1	2	2	1	7	72	13	0
201218422619	1	1	2	2	2	72	13	99
201218422619	2	1	2	2	2	72	13	99
201218422620	1	1	2	2	2	72	13	99
201218422625	1	45	2	4	2	72	13	0
201218422625	2	45	2	4	2	72	13	0
201218422637	1	20	2	6	4	72	13	0
201218422637	2	20	2	6	4	72	13	0
201218422660	1	1	2	2	1	72	13	0
201218422660	2	1	2	2	1	72	13	0
201218422664	1	45	2	4	1	72	13	0
201218422664	2	45	2	4	1	72	13	0
201218422694	1	1	2	2	3	72	13	0
201218422694	2	1	2	2	3	72	13	0
201218422696	1	1	2	2	3	72	13	99
201218422696	2	1	2	2	3	72	13	99
201218422697	1	1	2	2	3	72	13	0
201218422697	2	1	2	2	3	72	13	0
201218422712	1	45	2	4	3	72	13	0
201218422712	2	45	2	4	3	72	13	0
201218422717	1	3	2	3	3	72	13	99
201218422717	2	3	2	3	3	72	13	0
201218422723	1	1	2	2	6	72	13	99
201218422723	2	1	2	2	6	72	13	99
201218422726	1	1	2	2	6	72	13	0
201218422726	2	1	2	2	6	72	13	0
201218422726	3	1	2	2	6	72	13	0
201218422740	1	45	2	4	6	72	13	0
201218422740	2	45	2	4	6	72	13	0
201218422756	1	50	2	5	7	72	13	0
201218422756	2	50	2	5	7	72	13	0
201218422771	1	100	2	6	7	72	13	0
201218422771	2	100	2	6	7	72	13	0
201218422777	1	2	2	2	7	72	13	0
201218422777	2	2	2	2	7	72	13	0
201218422779	1	2	2	2	7	72	13	0
201218422779	2	2	2	2	7	72	13	0
201218422780	1	2	2	2	7	72	13	99
201218422780	2	2	2	2	7	72	13	0
201218422780	3	2	2	2	7	72	13	0
201218422781	1	2	2	2	7	72	13	0
201218422781	2	2	2	2	7	72	13	0
201218422782	1	2	2	2	7	72	13	99
201218422782	2	2	2	2	7	72	13	0
201218422801	1	226	2	4	7	72	13	99
201218422801	2	226	2	4	7	72	13	0
201218422875	1	1	2	1	1	72	13	0
201218422875	2	1	2	1	1	72	13	0
201218422876	1	1	2	2	1	72	13	0
201218422876	2	1	2	2	1	72	13	0
201218422876	3	1	2	2	1	72	13	0
201218422878	1	10	2	5	1	72	13	0
201218422878	2	10	2	5	1	72	13	0
201218422881	1	20	2	6	1	72	13	0
201218422881	2	20	2	6	1	72	13	2
201218422899	1	3	2	3	1	72	13	0
201218422902	1	3	2	3	1	72	13	0
201218422924	1	45	2	4	1	72	13	99
201218422969	1	45	2	4	1	72	13	0
201218422969	2	45	2	4	1	72	13	0
201218422997	1	1	2	1	2	72	13	99
201218422997	2	1	2	1	2	72	13	0
201218422997	3	1	2	1	2	72	13	0
201218423002	1	10	2	5	2	72	13	99
201218423002	2	10	2	5	2	72	13	0
201218423009	1	20	2	6	2	72	13	0
201218423009	2	20	2	6	2	72	13	0
201218423016	1	1	2	2	2	72	13	0
201218423016	2	1	2	2	2	72	13	0
201218423018	1	3	2	3	2	72	13	99
201218423053	1	45	2	4	2	72	13	99
201218423053	2	45	2	4	2	72	13	99
201218423066	1	1	2	1	3	72	13	0
201218423066	2	1	2	1	3	72	13	0
201218423070	1	1	2	2	3	72	13	14
201218423070	2	1	2	2	3	72	13	0
201218423071	1	1	2	2	3	72	13	3
201218423071	2	1	2	2	3	72	13	0
201218423072	1	1	2	2	3	72	13	0
201218423072	2	1	2	2	3	72	13	0
201218423073	1	1	2	2	3	72	13	0
201218423073	2	1	2	2	3	72	13	0
201218423077	1	20	2	6	3	72	13	0
201218423077	2	20	2	6	3	72	13	0
201218423085	1	1	2	2	3	72	13	0
201218423088	1	3	2	3	3	72	13	0
201218423127	1	45	2	4	3	72	13	99
201218423151	1	10	2	5	4	72	13	99
201218423164	1	1	2	2	4	72	13	99
201218423181	1	45	2	4	4	72	13	99
201218423210	1	1	2	1	6	72	13	99
201218423210	2	1	2	1	6	72	13	99
201218423224	1	3	2	3	6	72	13	99
201218423257	1	45	2	4	6	72	13	0
201218423257	2	45	2	4	6	72	13	0
201218423273	1	20	2	6	1	72	13	99
201218423273	2	20	2	6	1	72	13	99
201218423279	1	1	2	2	1	72	13	0
201218423279	2	1	2	2	1	72	13	0
201218423280	1	3	2	3	1	72	13	99
201218423298	1	45	2	4	1	72	13	0
201218423298	2	45	2	4	1	72	13	0
201218423410	1	45	2	4	3	72	13	99
201218423410	2	45	2	4	3	72	13	99
201218423425	1	3	2	3	4	72	13	0
201218423425	2	3	2	3	4	72	13	0
201218423444	2	45	2	4	4	72	13	99
201218423467	1	1	2	2	6	72	13	99
201218423467	2	1	2	2	6	72	13	99
201218423471	1	1	2	2	6	72	13	0
201218423471	2	1	2	2	6	72	13	0
201218423471	3	1	2	2	6	72	13	0
201218423567	1	3	2	3	1	72	13	0
201218423571	1	45	2	4	1	72	13	0
201218423620	1	3	2	3	2	72	13	0
201218423620	2	3	2	3	2	72	13	0
201218423623	1	45	2	4	2	72	13	99
201218423623	2	45	2	4	2	72	13	99
201218423675	1	1	2	2	4	72	13	0
201218423675	2	1	2	2	4	72	13	0
201218423677	1	3	2	3	4	72	13	99
201218423677	2	3	2	3	4	72	13	0
201218423702	1	45	2	4	4	72	13	0
201218423702	2	45	2	4	4	72	13	0
201218423707	1	20	2	6	6	72	13	99
201218423711	1	3	2	3	6	72	13	99
201218423718	1	45	2	4	6	72	13	99
201218423742	1	2	2	2	7	72	13	99
201218423742	2	2	2	2	7	72	13	99
201218423743	1	2	2	2	7	72	13	99
201218423743	2	2	2	2	7	72	13	99
201218423744	1	2	2	2	7	72	13	0
201218423744	2	2	2	2	7	72	13	0
201218423744	3	2	2	2	7	72	13	0
201218423783	1	20	2	6	1	72	13	0
201218423783	2	20	2	6	1	72	13	0
201218423788	1	1	2	2	1	72	13	0
201218423788	2	1	2	2	1	72	13	0
201218423791	1	3	2	3	1	72	13	0
201218423794	1	3	2	3	1	72	13	99
201218423794	2	3	2	3	1	72	13	0
201218423804	1	45	2	4	1	72	13	99
201218423804	2	45	2	4	1	72	13	0
201218423851	1	45	2	4	1	72	13	0
201218423851	2	45	2	4	1	72	13	0
201218423873	1	20	2	6	2	72	13	0
201218423873	2	20	2	6	2	72	13	0
201218423879	1	1	2	2	2	72	13	0
201218423881	1	3	2	3	2	72	13	0
201218423881	2	3	2	3	2	72	13	0
201218423906	1	45	2	4	2	72	13	99
201218423924	1	20	2	6	3	72	13	0
201218423924	2	20	2	6	3	72	13	0
201218423934	1	1	2	2	3	72	13	0
201218423934	2	1	2	2	3	72	13	0
201218423936	1	3	2	3	3	72	13	99
201218423939	1	3	2	3	3	72	13	0
201218423956	1	45	2	4	3	72	13	0
201218423956	2	45	2	4	3	72	13	0
201218423990	1	20	2	6	4	72	13	99
201218423992	1	1	2	2	4	72	13	0
201218423992	2	1	2	2	4	72	13	0
201218423998	1	1	2	2	4	72	13	0
201218423998	2	1	2	2	4	72	13	0
201218424045	1	45	2	4	4	72	13	0
201218424045	2	45	2	4	4	72	13	0
201218424065	1	10	2	5	6	72	13	99
201218424072	1	1	2	2	6	72	13	99
201218424103	1	45	2	4	6	72	13	99
201218424103	2	45	2	4	6	72	13	0
201218424136	1	1	2	1	2	72	13	99
201218424136	2	1	2	1	2	72	13	99
201218424137	1	1	2	1	3	72	13	99
201218424138	1	1	2	2	6	72	13	0
201218424138	2	1	2	2	6	72	13	0
201218424139	1	2	2	1	7	72	13	0
201218424139	2	2	2	1	7	72	13	0
201218424139	3	2	2	1	7	72	13	0
201218424145	1	1	2	2	1	72	13	2
201218424145	2	1	2	2	1	72	13	0
201218424146	1	1	2	2	1	72	13	0
201218424147	1	1	2	2	1	72	13	0
201218424148	1	3	2	3	1	72	13	0
201218424175	1	45	2	4	1	72	13	99
201218424175	2	45	2	4	1	72	13	99
201218424192	1	1	2	2	2	72	13	0
201218424192	2	1	2	2	2	72	13	0
201218424199	1	1	2	2	2	72	13	0
201218424224	1	1	2	2	3	72	13	99
201218424224	2	1	2	2	3	72	13	99
201218424228	1	1	2	2	3	72	13	99
201218424228	2	1	2	2	3	72	13	0
201218424246	1	45	2	4	3	72	13	99
201218424246	2	45	2	4	3	72	13	99
201218424267	1	3	2	3	4	72	13	99
201218424267	2	3	2	3	4	72	13	99
201218424295	1	45	2	4	4	72	13	0
201218424305	1	1	2	2	6	72	13	0
201218424305	2	1	2	2	6	72	13	0
201218424311	1	1	2	2	6	72	13	0
201218424311	2	1	2	2	6	72	13	0
201218424364	1	2	2	2	7	72	13	0
201218424364	2	2	2	2	7	72	13	0
201218424407	1	226	2	4	7	72	13	99
201218424407	2	226	2	4	7	72	13	0
201218424407	3	226	2	4	7	72	13	0
201218424535	1	10	2	5	1	72	13	0
201218424535	2	10	2	5	1	72	13	0
201218424548	1	20	2	6	1	72	13	0
201218424548	2	20	2	6	1	72	13	0
201218424554	1	3	2	3	1	72	13	99
201218424554	2	3	2	3	1	72	13	0
201218424588	1	45	2	4	1	72	13	99
201218424588	2	45	2	4	1	72	13	0
201218424628	1	3	2	3	2	72	13	0
201218424641	1	45	2	4	2	72	13	0
201218424641	2	45	2	4	2	72	13	99
201218424668	1	1	2	2	3	72	13	99
201218424668	2	1	2	2	3	72	13	99
201218424668	3	1	2	2	3	72	13	0
201218424669	1	1	2	2	3	72	13	99
201218424669	2	1	2	2	3	72	13	0
201218424669	3	1	2	2	3	72	13	0
201218424670	1	1	2	2	3	72	13	0
201218424671	1	3	2	3	3	72	13	0
201218424671	2	3	2	3	3	72	13	0
201218424674	1	3	2	3	3	72	13	0
201218424674	2	3	2	3	3	72	13	0
201218424702	1	45	2	4	3	72	13	99
201218424702	2	45	2	4	3	72	13	0
201218424716	1	3	2	3	4	72	13	0
201218424754	1	45	2	4	4	72	13	0
201218424754	2	45	2	4	4	72	13	0
201218424767	1	20	2	6	6	72	13	99
201218424767	2	20	2	6	6	72	13	0
201218424772	1	3	2	3	6	72	13	0
201218424777	1	45	2	4	6	72	13	0
201218424777	2	45	2	4	6	72	13	0
201218424828	1	1	2	1	3	72	13	99
201218424845	1	1	2	1	1	72	13	99
201218424845	2	1	2	1	1	72	13	99
201218424846	1	1	2	1	3	72	13	0
201218424846	2	1	2	1	3	72	13	0
201218424847	1	1	2	1	4	72	13	0
201218424847	2	1	2	1	4	72	13	0
201218424858	1	3	2	3	1	72	13	0
201218424861	1	3	2	3	1	72	13	0
201218424861	2	3	2	3	1	72	13	0
201218424874	1	45	2	4	1	72	13	0
201218424874	2	45	2	4	1	72	13	0
201218424919	1	45	2	4	1	72	13	0
201218424919	2	45	2	4	1	72	13	0
201218424935	1	10	2	5	2	72	13	0
201218424935	2	10	2	5	2	72	13	0
201218424942	1	20	2	6	2	72	13	0
201218424948	1	3	2	3	2	72	13	0
201218424951	1	3	2	3	2	72	13	0
201218424979	1	45	2	4	2	72	13	0
201218425196	1	10	2	5	3	72	13	0
201218425200	1	1	2	2	3	72	13	0
201218425200	2	1	2	2	3	72	13	0
201218425204	1	3	2	3	3	72	13	0
201218425204	2	3	2	3	3	72	13	0
201218425207	1	3	2	3	3	72	13	0
201218425250	1	45	2	4	3	72	13	0
201218425250	2	45	2	4	3	72	13	0
201218425276	1	20	2	6	4	72	13	0
201218425276	2	20	2	6	4	72	13	0
201218425279	1	3	2	3	4	72	13	0
201218425322	1	45	2	4	4	72	13	0
201218425322	2	45	2	4	4	72	13	0
201218425356	1	3	2	3	6	72	13	99
201218425356	2	3	2	3	6	72	13	0
201218425359	1	3	2	3	6	72	13	99
201218425384	1	45	2	4	6	72	13	0
201218425384	2	45	2	4	6	72	13	0
201218425575	1	1	2	1	1	72	13	0
201218425575	2	1	2	1	1	72	13	0
201218425576	1	1	2	1	1	72	13	99
201218425582	1	10	2	5	1	72	13	0
201218425596	1	20	2	6	1	72	13	0
201218425616	1	20	2	6	1	72	13	99
201218425616	2	20	2	6	1	72	13	0
201218425621	1	3	2	3	1	72	13	99
201218425621	2	3	2	3	1	72	13	0
201218425624	1	3	2	3	1	72	13	0
201218425627	1	3	2	3	1	72	13	0
201218425630	1	3	2	3	1	72	13	99
201218425630	2	3	2	3	1	72	13	0
201218425633	1	3	2	3	1	72	13	0
201218425666	1	45	2	4	1	72	13	99
201218425712	1	45	2	4	1	72	13	99
201218425757	1	45	2	4	1	72	13	0
201218425757	2	45	2	4	1	72	13	0
201218425802	1	45	2	4	1	72	13	99
201218425802	2	45	2	4	1	72	13	0
201218425840	1	1	2	1	2	72	13	0
201218425861	1	20	2	6	2	72	13	99
201218425861	2	20	2	6	2	72	13	0
201218425868	1	3	2	3	2	72	13	0
201218425874	1	3	2	3	2	72	13	0
201218425874	2	3	2	3	2	72	13	0
201218425911	1	45	2	4	2	72	13	0
201218425911	2	45	2	4	2	72	13	0
201218425956	1	45	2	4	2	72	13	0
201218425956	2	45	2	4	2	72	13	0
201218425967	1	1	2	1	3	72	13	0
201218425973	1	20	2	6	3	72	13	0
201218425973	2	20	2	6	3	72	13	0
201218425993	1	20	2	6	3	72	13	0
201218425993	2	20	2	6	3	72	13	0
201218425993	3	20	2	6	3	72	13	0
201218426000	1	3	2	3	3	72	13	0
201218426003	1	3	2	3	3	72	13	0
201218426006	1	3	2	3	3	72	13	99
201218426038	1	45	2	4	3	72	13	0
201218426038	2	45	2	4	3	72	13	0
201218426083	1	45	2	4	3	72	13	0
201218426105	1	10	2	5	4	72	13	99
201218426105	2	10	2	5	4	72	13	99
201218426126	1	1	2	2	4	72	13	0
201218426128	1	3	2	3	4	72	13	99
201218426128	2	3	2	3	4	72	13	0
201218426128	3	3	2	3	4	72	13	0
201218426131	1	3	2	3	4	72	13	0
201218426165	1	45	2	4	4	72	13	99
201218426210	1	45	2	4	4	72	13	99
201218426210	2	45	2	4	4	72	13	0
201218426210	3	45	2	4	4	72	13	0
201218426245	1	10	2	5	6	72	13	0
201218426245	2	10	2	5	6	72	13	0
201218426253	1	20	2	6	6	72	13	0
201218426253	2	20	2	6	6	72	13	0
201218426273	1	20	2	6	6	72	13	0
201218426274	1	1	2	2	6	72	13	99
201218426274	2	1	2	2	6	72	13	0
201218426275	1	1	2	2	6	72	13	0
201218426275	2	1	2	2	6	72	13	0
201218426275	3	1	2	2	6	72	13	0
201218426276	1	1	2	2	6	72	13	0
201218426276	2	1	2	2	6	72	13	0
201218426278	1	3	2	3	6	72	13	99
201218426281	1	3	2	3	6	72	13	0
201218426284	1	3	2	3	6	72	13	99
201218426307	1	45	2	4	6	72	13	99
201218426307	2	45	2	4	6	72	13	0
201218426352	1	45	2	4	6	72	13	99
201218426397	1	45	2	4	6	72	13	99
201218426421	1	10	2	5	1	72	13	0
201218426421	2	10	2	5	1	72	13	0
201218426438	1	20	2	6	1	72	13	0
201218426438	2	20	2	6	1	72	13	0
201218426449	1	1	2	2	1	72	13	0
201218426449	2	1	2	2	1	72	13	0
201218426450	1	3	2	3	1	72	13	0
201218426453	1	3	2	3	1	72	13	99
201218426453	2	3	2	3	1	72	13	99
201218426456	1	3	2	3	1	72	13	99
201218426459	1	3	2	3	1	72	13	7
201218426462	1	3	2	3	1	72	13	2
201218426465	1	3	2	3	1	72	13	99
201218426476	1	45	2	4	1	72	13	99
201218426476	2	45	2	4	1	72	13	99
201218426521	1	45	2	4	1	72	13	99
201218426566	1	45	2	4	1	72	13	0
201218426611	1	45	2	4	1	72	13	99
201218426634	1	1	2	1	2	72	13	99
201218426638	1	10	2	5	2	72	13	0
201218426638	2	10	2	5	2	72	13	0
201218426658	1	3	2	3	2	72	13	99
201218426661	1	3	2	3	2	72	13	99
201218426696	1	45	2	4	2	72	13	99
201218426743	1	20	2	6	3	72	13	99
201218426743	2	20	2	6	3	72	13	99
201218426757	1	3	2	3	3	72	13	98
201218426760	1	3	2	3	3	72	13	0
201218426763	1	3	2	3	3	72	13	0
201218426766	1	3	2	3	3	72	13	99
201218426769	1	3	2	3	3	72	13	99
201218426796	1	45	2	4	3	72	13	99
201218426796	2	45	2	4	3	72	13	4
201218426841	1	45	2	4	3	72	13	0
201218426841	2	45	2	4	3	72	13	0
201218426853	1	1	2	1	4	72	13	99
201218426853	2	1	2	1	4	72	13	99
201218426861	1	20	2	6	4	72	13	97
201218426861	2	20	2	6	4	72	13	0
201218426874	1	3	2	3	4	72	13	0
201218426877	1	3	2	3	4	72	13	0
201218426880	1	3	2	3	4	72	13	0
201218426880	2	3	2	3	4	72	13	0
201218426883	1	3	2	3	4	72	13	0
201218426896	1	45	2	4	4	72	13	0
201218426896	2	45	2	4	4	72	13	0
201218426941	1	45	2	4	4	72	13	99
201218427032	1	3	2	3	6	72	13	0
201218427032	2	3	2	3	6	72	13	0
201218427035	1	3	2	3	6	72	13	99
201218427035	2	3	2	3	6	72	13	0
201218427040	1	3	2	3	6	72	13	0
201218427100	1	45	2	4	6	72	13	0
201218427100	2	45	2	4	6	72	13	0
201218427158	1	45	2	4	6	72	13	99
201218427395	1	1	2	1	1	72	13	0
201218427396	1	1	2	1	1	72	13	0
201218427397	1	1	2	1	1	72	13	0
201218427407	1	10	2	5	1	72	13	0
201218427418	1	20	2	6	1	72	13	0
201218427418	2	20	2	6	1	72	13	0
201218427438	1	20	2	6	1	72	13	0
201218427456	1	1	2	2	1	72	13	0
201218427456	2	1	2	2	1	72	13	0
201218427457	1	3	2	3	1	72	13	0
201218427457	2	3	2	3	1	72	13	0
201218427457	3	3	2	3	1	72	13	0
201218427460	1	3	2	3	1	72	13	0
201218427460	2	3	2	3	1	72	13	0
201218427463	1	3	2	3	1	72	13	99
201218427466	1	3	2	3	1	72	13	0
201218427469	1	3	2	3	1	72	13	0
201218427495	1	45	2	4	1	72	13	0
201218427495	2	45	2	4	1	72	13	0
201218427540	1	45	2	4	1	72	13	99
201218427585	1	45	2	4	1	72	13	0
201218427585	2	45	2	4	1	72	13	0
201218427630	1	45	2	4	1	72	13	0
201218427630	2	45	2	4	1	72	13	0
201218427647	1	20	2	6	2	72	13	0
201218427663	1	3	2	3	2	72	13	0
201218427681	1	45	2	4	2	72	13	99
201218427895	1	10	2	5	4	72	13	99
201218427904	1	20	2	6	4	72	13	99
201218427904	2	20	2	6	4	72	13	0
201218427923	1	3	2	3	4	72	13	0
201218427926	1	3	2	3	4	72	13	0
201218427926	2	3	2	3	4	72	13	0
201218427930	1	45	2	4	4	72	13	0
201218427930	2	45	2	4	4	72	13	0
201218427975	1	45	2	4	4	72	13	0
201218427975	2	45	2	4	4	72	13	0
201218428020	1	45	2	4	4	72	13	0
201218428037	1	10	2	5	6	72	13	0
201218428046	1	20	2	6	6	72	13	0
201218428046	2	20	2	6	6	72	13	0
201218428066	1	20	2	6	6	72	13	0
201218428073	1	3	2	3	6	72	13	0
201218428073	2	3	2	3	6	72	13	0
201218428073	3	3	2	3	6	72	13	0
201218428076	1	3	2	3	6	72	13	0
201218428076	2	3	2	3	6	72	13	0
201218428079	1	3	2	3	6	72	13	0
201218428079	2	3	2	3	6	72	13	0
201218428107	1	45	2	4	6	72	13	0
201218428107	2	45	2	4	6	72	13	0
201218428152	1	45	2	4	6	72	13	99
201218428199	1	1	2	1	3	72	13	0
201218428199	2	1	2	1	3	72	13	0
201218428200	1	1	2	1	3	72	13	0
201218428200	2	1	2	1	3	72	13	0
201218428201	1	1	2	1	3	72	13	0
201218428203	1	10	2	5	3	72	13	0
201218428203	2	10	2	5	3	72	13	0
201218428218	1	20	2	6	3	72	13	0
201218428238	1	20	2	6	3	72	13	0
201218428247	1	3	2	3	3	72	13	0
201218428250	1	3	2	3	3	72	13	0
201218428253	1	3	2	3	3	72	13	0
201218428290	1	45	2	4	3	72	13	0
201218428290	2	45	2	4	3	72	13	0
201218428335	1	45	2	4	3	72	13	99
201218428415	1	1	2	1	1	72	13	0
201218428416	1	1	2	1	1	72	13	0
201218428416	2	1	2	1	1	72	13	0
201218428416	3	1	2	1	1	72	13	99
201218428421	1	20	2	6	1	72	13	99
201218428441	1	20	2	6	1	72	13	0
201218428441	2	20	2	6	1	72	13	0
201218428444	1	3	2	3	1	72	13	99
201218428447	1	3	2	3	1	72	13	97
201218428450	1	3	2	3	1	72	13	99
201218428485	1	45	2	4	1	72	13	99
201218428485	2	45	2	4	1	72	13	0
201218428536	1	20	2	6	2	72	13	99
201218428540	1	45	2	4	2	72	13	0
201218428540	2	45	2	4	2	72	13	0
201218428576	1	1	2	1	3	72	13	0
201218428576	2	1	2	1	3	72	13	0
201218428579	1	10	2	5	3	72	13	0
201218428579	2	10	2	5	3	72	13	0
201218428594	1	20	2	6	3	72	13	0
201218428595	1	3	2	3	3	72	13	0
201218428598	1	3	2	3	3	72	13	0
201218428619	1	45	2	4	3	72	13	99
201218428648	1	20	2	6	4	72	13	99
201218428648	2	20	2	6	4	72	13	99
201218428662	1	3	2	3	4	72	13	2
201218428665	1	3	2	3	4	72	13	99
201218428665	2	3	2	3	4	72	13	0
201218428697	2	45	2	4	4	72	13	99
201218428742	1	45	2	4	4	72	13	99
201218428764	1	3	2	3	6	72	13	0
201218428788	1	45	2	4	6	72	13	99
201218428808	1	10	2	5	1	72	13	99
201218428808	6	10	2	5	1	72	13	97
201218428819	1	10	2	5	1	72	13	99
201218428819	2	10	2	5	1	72	13	99
201218428849	1	20	2	6	1	72	13	0
201218428849	2	20	2	6	1	72	13	0
201218428849	3	20	2	6	1	72	13	0
201218428870	1	20	2	6	1	72	13	0
201218428890	1	20	2	6	1	72	13	0
201218428890	2	20	2	6	1	72	13	0
201218428910	1	20	2	6	1	72	13	6
201218428910	2	20	2	6	1	72	13	0
201218428930	1	20	2	6	1	72	13	0
201218428950	1	20	2	6	1	72	13	0
201218428950	2	20	2	6	1	72	13	0
201218428970	1	20	2	6	1	72	13	99
201218428972	1	1	2	2	1	72	13	0
201218428972	2	1	2	2	1	72	13	0
201218428973	1	1	2	2	1	72	13	0
201218428973	2	1	2	2	1	72	13	0
201218428975	1	3	2	3	1	72	13	99
201218428979	1	3	2	3	1	72	13	99
201218428982	1	3	2	3	1	72	13	99
