CASENUM	VEH_NO	PER_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	MTM_CRSH
201218497079	0	1	3	2	3	3	72	13	2
201218497079	0	1	3	2	3	3	72	13	3
201218497085	0	1	3	2	3	3	72	13	0
201218497088	0	1	3	2	3	3	72	13	0
201218497169	0	1	3	2	3	4	72	13	0
201218497172	0	1	3	2	3	4	72	13	1
201218497172	0	1	3	2	3	4	72	13	2
201218497175	0	1	3	2	3	4	72	13	0
201218497178	0	1	3	2	3	4	72	13	1
201218497290	0	1	3	2	3	6	72	13	0
201218497290	0	2	3	2	3	6	72	13	0
201218497296	0	1	3	2	3	6	72	13	12
201218497305	0	1	3	2	3	6	72	13	0
201218497556	0	1	45	2	4	2	72	13	17
201218497700	0	1	3	2	3	6	72	13	12
201218497703	0	1	3	2	3	6	72	13	0
201218497793	0	1	3	2	3	1	72	13	21
201218498254	0	1	3	2	3	6	72	13	0
201218498451	0	1	3	2	3	1	72	13	0
201218498454	0	1	3	2	3	1	72	13	0
201218498460	0	1	3	2	3	1	72	13	0
201218498464	0	1	3	2	3	1	72	13	0
201218498467	0	1	3	2	3	1	72	13	2
201218498473	0	1	3	2	3	1	72	13	12
201218498476	0	1	3	2	3	1	72	13	0
201218498476	0	2	3	2	3	1	72	13	0
201218498554	0	1	45	2	4	1	72	13	2
201218498554	0	1	45	2	4	1	72	13	3
201218498629	0	1	3	2	3	2	72	13	0
201218498721	0	1	3	2	3	3	72	13	0
201218498724	0	1	3	2	3	3	72	13	2
201218498724	0	1	3	2	3	3	72	13	12
201218498730	0	1	3	2	3	3	72	13	0
201218498733	0	1	3	2	3	3	72	13	0
201218498736	0	1	3	2	3	3	72	13	98
201218498861	0	1	3	2	3	6	72	13	0
201218499053	0	1	3	2	3	4	72	13	0
201218499056	0	1	3	2	3	4	72	13	0
201218499059	0	1	3	2	3	4	72	13	0
201218499282	0	1	3	2	3	1	72	13	1
201218499282	0	1	3	2	3	1	72	13	2
201218499288	0	1	3	2	3	1	72	13	1
201218499291	0	1	3	2	3	1	72	13	0
201218499297	0	1	3	2	3	1	72	13	0
201218499300	0	1	3	2	3	1	72	13	0
201218499312	0	1	3	2	3	1	72	13	0
201218499436	0	1	3	2	3	2	72	13	0
201218499442	0	1	3	2	3	2	72	13	1
201218499442	0	1	3	2	3	2	72	13	2
201218499445	0	1	3	2	3	2	72	13	16
201218499545	0	1	3	2	3	3	72	13	0
201218499545	0	2	3	2	3	3	72	13	0
201218499551	0	1	3	2	3	3	72	13	0
201218499554	0	1	3	2	3	3	72	13	0
201218499557	0	1	3	2	3	3	72	13	0
201218499830	0	1	3	2	3	4	72	13	0
201218900113	0	1	10.9806	2	3	2	73	5	6
201218900354	0	1	10.9806	2	3	2	73	5	0
201218900354	0	2	10.9806	2	3	2	73	5	2
201218900477	0	1	10.9806	2	3	2	73	5	4
201218901007	0	1	10.125815	2	3	5	73	5	19
201218901020	0	1	21.642927	2	3	9	73	5	5
201218901132	0	1	10.9806	2	3	1	73	5	12
201218901397	0	1	10.9806	2	3	2	73	5	0
201218901721	0	1	21.642927	2	3	9	73	5	21
201218901725	0	1	21.642927	2	3	9	73	5	0
201218901737	0	1	10.9806	2	3	1	73	5	0
201218901857	0	1	10.125815	2	3	5	73	5	1
201218902209	0	1	10.125815	2	3	5	73	5	98
201218902338	0	1	10.9806	2	3	1	73	5	0
201218902493	0	1	31.925051	2	3	10	73	5	0
201218902540	0	1	10.9806	2	3	1	73	5	1
201218902540	0	1	10.9806	2	3	1	73	5	2
201218902540	0	1	10.9806	2	3	1	73	5	12
201218902564	0	1	10.9806	2	3	1	73	5	99
201218902774	0	1	10.9806	2	3	1	73	5	0
201218902890	0	1	10.9806	2	3	2	73	5	1
201218902981	0	1	10.125815	2	3	5	73	5	0
201218902994	0	1	21.642927	2	3	9	73	5	1
201218902994	0	1	21.642927	2	3	9	73	5	2
201218903082	0	1	10.9806	2	3	2	73	5	1
201218903082	0	1	10.9806	2	3	2	73	5	2
201218903230	0	1	10.9806	2	3	1	73	5	2
201218903388	0	1	98.8254	2	6	4	73	5	0
201218903824	0	1	10.9806	2	3	1	73	5	1
201218903824	0	1	10.9806	2	3	1	73	5	2
201218903824	0	1	10.9806	2	3	1	73	5	12
201218903962	0	1	10.9806	2	3	2	73	5	1
201218903962	0	1	10.9806	2	3	2	73	5	4
201218903965	0	1	108.214635	2	6	9	73	5	1
201218903965	0	1	108.214635	2	6	9	73	5	2
201218904031	0	1	10.9806	2	3	1	73	5	0
201218904174	0	1	21.642927	2	3	9	73	5	0
201218904184	0	1	21.642927	2	3	9	73	5	0
201218904186	0	1	21.642927	2	3	9	73	5	0
201218904281	0	1	10.9806	2	3	1	73	5	2
201218904604	0	1	10.9806	2	3	2	73	5	99
201218905518	0	1	10.9806	2	3	2	73	5	9
201218905836	0	1	31.925051	2	3	10	73	5	0
201218905993	0	1	10.9806	2	3	3	73	5	1
201218906819	0	1	10.9806	2	3	2	73	5	2
201218906819	0	1	10.9806	2	3	2	73	5	3
201218906962	0	1	10.9806	2	3	1	73	5	1
201218906962	0	1	10.9806	2	3	1	73	5	2
201218906962	0	1	10.9806	2	3	1	73	5	12
201218906988	0	1	10.9806	2	3	3	73	5	2
201218906988	0	1	10.9806	2	3	3	73	5	12
201218907071	0	1	10.9806	2	3	1	73	5	0
201218907227	0	1	31.925051	2	3	10	73	5	0
201218907272	0	1	5.4903	2	2	3	73	5	21
201218907347	0	1	10.9806	2	3	2	73	5	21
201218907711	0	1	10.9806	2	3	2	73	5	0
201218907778	0	1	21.642927	2	3	9	73	5	9
201218907801	0	1	31.925051	2	3	10	73	5	0
201218907816	0	1	10.9806	2	3	4	73	5	2
201218907816	0	1	10.9806	2	3	4	73	5	12
201218907928	0	1	10.9806	2	3	2	73	5	0
201218907930	0	1	31.925051	2	3	10	73	5	2
201218907930	0	1	31.925051	2	3	10	73	5	14
201218908036	0	1	10.125815	2	3	5	73	5	1
201218908036	0	1	10.125815	2	3	5	73	5	2
201218908046	0	1	21.642927	2	3	9	73	5	1
201218908775	0	1	10.9806	2	3	3	73	5	0
201218908865	0	1	10.9806	2	3	2	73	5	0
201218909401	0	1	10.9806	2	3	1	73	5	2
201218909495	0	1	10.9806	2	3	1	73	5	2
201218909495	0	1	10.9806	2	3	1	73	5	19
201218909627	0	1	31.925051	2	3	10	73	5	0
201218909822	0	1	10.125815	2	3	5	73	5	0
201218909841	0	1	31.925051	2	3	10	73	5	0
201218999982	0	1	10.125815	2	3	5	73	5	99
201219395308	0	1	12.5274	2	3	9	74	4	99
201219395543	0	1	12.5274	2	3	9	74	4	2
201219395645	0	1	12.5274	2	3	9	74	4	0
201219395931	0	1	12.5274	2	3	9	74	4	1
201219396272	0	1	12.5274	2	3	1	74	4	1
201219396447	0	1	12.5274	2	3	9	74	4	1
201219396588	0	1	12.5274	2	3	9	74	4	99
201219396852	0	1	12.5274	2	3	9	74	4	2
201219396852	0	1	12.5274	2	3	9	74	4	3
201219397187	0	1	12.5274	2	3	9	74	4	0
201219397273	0	1	12.5274	2	3	9	74	4	1
201219397273	0	1	12.5274	2	3	9	74	4	2
201219397273	0	1	12.5274	2	3	9	74	4	3
201219397381	0	1	12.5274	2	3	9	74	4	1
201219397381	0	1	12.5274	2	3	9	74	4	4
201219397497	0	1	12.5274	2	3	9	74	4	0
201219397650	0	1	12.5274	2	3	9	74	4	2
201219398094	0	1	12.5274	2	3	9	74	4	21
201219398308	0	1	12.5274	2	3	3	74	4	98
201219398526	0	1	12.5274	2	3	9	74	4	0
201219398726	0	1	12.5274	2	3	9	74	4	1
201219398726	0	1	12.5274	2	3	9	74	4	12
201220100229	0	1	16.1504	4	3	1	75	11	0
201220100385	0	1	16.1504	4	3	2	75	11	1
201220101448	0	1	16.1504	4	3	2	75	11	2
201220101448	0	1	16.1504	4	3	2	75	11	3
201220101451	0	1	226.1056	4	4	2	75	11	2
201220101468	0	1	16.1504	4	3	2	75	11	0
201220101823	0	1	16.1504	4	3	2	75	11	0
201220101861	0	1	16.1504	4	3	2	75	11	1
201220101861	0	1	16.1504	4	3	2	75	11	2
201220101930	0	1	226.1056	4	4	1	75	11	99
201220101973	0	1	14.066514	4	3	5	75	11	14
201220101973	0	1	14.066514	4	3	5	75	11	2
201220102173	0	1	16.1504	4	3	2	75	11	0
201220102317	0	1	16.1504	4	3	2	75	11	2
201220195930	0	1	16.1504	4	3	2	75	11	1
201220195930	0	1	16.1504	4	3	2	75	11	2
201220196090	0	1	16.1504	4	3	2	75	11	1
201220196219	0	1	16.1504	4	3	2	75	11	9
201220196263	0	1	16.1504	4	3	1	75	11	0
201220196265	0	1	226.1056	4	4	2	75	11	0
201220196276	0	1	16.1504	4	3	2	75	11	0
201220196974	0	1	14.066514	4	3	5	75	11	0
201220197613	0	1	16.1504	4	3	2	75	11	0
201220197642	0	1	16.1504	4	3	2	75	11	12
201220197684	0	1	16.1504	4	3	1	75	11	21
201220197705	0	1	16.1504	4	3	2	75	11	0
201220197745	0	1	16.1504	4	3	2	75	11	1
201220197745	0	1	16.1504	4	3	2	75	11	3
201220197787	0	1	14.066514	4	3	5	75	11	0
201220197827	0	1	16.1504	4	3	1	75	11	0
201220198102	0	1	16.1504	4	3	2	75	11	13
201220198102	0	1	16.1504	4	3	2	75	11	14
201220198288	0	1	14.066514	4	3	5	75	11	0
201220198496	0	1	16.1504	4	3	1	75	11	98
201220198606	0	1	14.066514	4	3	5	75	11	0
201220198730	0	1	16.1504	4	3	1	75	11	0
201220198734	0	1	16.1504	4	3	1	75	11	2
201220198780	0	1	14.066514	4	3	5	75	11	0
201220198789	0	1	14.066514	4	3	5	75	11	3
201220198839	0	1	16.1504	4	3	2	75	11	98
201220199024	0	1	16.1504	4	3	2	75	11	10
201220199035	0	1	16.1504	4	3	2	75	11	0
201220518142	0	1	105.2906	4	3	2	76	12	0
201220518167	0	1	210.5812	4	4	4	76	12	0
201220518172	0	1	105.2906	4	3	6	76	12	2
201220518172	0	1	105.2906	4	3	6	76	12	9
201220518234	0	1	105.2906	4	3	18	76	12	4
201220518234	0	1	105.2906	4	3	18	76	12	19
201220518341	0	1	105.2906	4	3	5	76	12	1
201220518341	0	1	105.2906	4	3	5	76	12	2
201220518800	0	1	105.2906	4	6	2	76	12	2
201220518800	0	1	105.2906	4	6	2	76	12	3
201220518850	0	1	105.2906	4	3	3	76	12	10
201220518927	0	1	210.5812	4	4	3	76	12	2
201220518927	0	1	210.5812	4	4	3	76	12	6
201220518927	0	1	210.5812	4	4	3	76	12	12
201220518985	0	1	105.2906	4	3	3	76	12	0
201220518990	0	1	300.829985	4	6	7	76	12	21
201220519024	0	1	105.2906	4	3	3	76	12	0
201220519031	0	1	210.5812	4	4	4	76	12	0
201220519112	0	1	300.829985	4	3	7	76	12	1
201220519112	0	1	300.829985	4	3	7	76	12	2
201220519225	0	1	105.2906	4	6	2	76	12	12
201220519225	0	1	105.2906	4	6	2	76	12	19
201220519225	0	1	105.2906	4	6	2	76	12	2
201220519326	0	1	105.2906	4	3	3	76	12	0
201220519328	0	1	105.2906	4	3	3	76	12	0
201220519713	0	1	105.2906	4	3	18	76	12	1
201220519713	0	1	105.2906	4	3	18	76	12	12
201220927399	0	1	221.2708	4	4	1	78	12	4
201220927399	0	1	221.2708	4	4	1	78	12	19
201220927470	0	1	55.3177	4	3	1	78	12	1
201220927470	0	1	55.3177	4	3	1	78	12	2
201220927567	0	1	221.2708	4	4	1	78	12	1
201220927667	0	1	221.2708	4	4	1	78	12	0
201220927931	0	1	55.3177	4	3	2	78	12	0
201220927959	0	1	55.3177	4	3	1	78	12	0
201220927964	0	1	55.3177	4	3	1	78	12	0
201220927996	0	1	221.2708	4	4	1	78	12	9
201220928169	0	1	221.2708	4	4	1	78	12	2
201220929137	0	1	55.3177	4	3	1	78	12	0
201220929264	0	1	55.3177	4	5	1	78	12	0
201220929290	0	1	55.3177	4	3	2	78	12	0
201220929329	0	1	55.3177	4	3	1	78	12	99
201220929390	0	1	55.3177	4	3	1	78	12	2
201220929393	0	1	55.3177	4	3	1	78	12	2
201220929393	0	1	55.3177	4	3	1	78	12	14
201220929465	0	1	55.3177	4	3	1	78	12	2
201220929465	0	1	55.3177	4	3	1	78	12	21
201220929528	0	1	110.6354	4	6	2	78	12	0
201220929569	0	1	55.3177	4	3	1	78	12	0
201220929569	0	2	55.3177	4	3	1	78	12	0
201220929602	0	1	132.76248	4	3	5	78	12	0
201220929635	0	1	55.3177	4	3	1	78	12	0
201220929777	0	1	55.3177	4	3	1	78	12	10
201220929784	0	1	55.3177	4	3	1	78	12	10
201220929889	0	1	55.3177	4	3	1	78	12	1
201220929889	0	1	55.3177	4	3	1	78	12	2
201220929913	0	1	55.3177	4	3	1	78	12	1
201220930010	0	1	55.3177	4	3	1	78	12	1
201220930133	0	1	55.3177	4	3	1	78	12	9
201220930248	0	1	55.3177	4	3	2	78	12	10
201220930411	0	1	55.3177	4	3	1	78	12	0
201220930445	0	1	55.3177	4	3	2	78	12	2
201220930528	0	1	55.3177	4	3	1	78	12	2
201220930528	0	1	55.3177	4	3	1	78	12	3
201220930589	0	1	55.3177	4	3	1	78	12	21
201220930670	0	1	221.2708	4	4	1	78	12	13
201220930670	0	1	221.2708	4	4	1	78	12	14
201220930739	0	1	55.3177	4	3	1	78	12	0
201220930744	0	1	55.3177	4	3	1	78	12	1
201220930753	0	1	221.2708	4	4	1	78	12	1
201220930753	0	1	221.2708	4	4	1	78	12	2
201220930803	0	1	55.3177	4	3	1	78	12	0
201220930804	0	1	55.3177	4	3	1	78	12	0
201220930965	0	1	55.3177	4	3	1	78	12	12
201220931004	0	1	55.3177	4	3	1	78	12	0
201220931201	0	1	55.3177	4	3	1	78	12	0
201221317445	0	1	99.845901	4	6	1	79	10	0
201222012396	0	1	14.4228	4	3	1	81	11	0
201222012717	0	1	12.019	4	3	5	81	11	0
201222013449	0	1	12.019	4	3	3	81	11	1
201222013449	0	1	12.019	4	3	3	81	11	2
201222013449	0	1	12.019	4	3	3	81	11	12
201222013704	0	1	12.019	4	3	10	81	11	0
201222013734	0	1	14.4228	4	3	1	81	11	6
201222013945	0	1	14.4228	4	3	1	81	11	4
201222014097	0	1	10.656839	4	3	11	81	11	1
201222014097	0	1	10.656839	4	3	11	81	11	2
201222014442	0	1	12.019	4	3	3	81	11	1
201222014442	0	1	12.019	4	3	3	81	11	2
201222014442	0	1	12.019	4	3	3	81	11	12
201222014643	0	1	10.656839	4	3	11	81	11	2
201222014957	0	1	12.019	4	3	4	81	11	0
201222015121	0	1	14.4228	4	3	1	81	11	0
201222015686	0	1	12.019	4	3	3	81	11	0
201222015730	0	1	14.4228	4	3	1	81	11	0
201222015923	0	1	12.019	4	3	10	81	11	0
201222015945	0	1	10.656839	4	3	11	81	11	0
201222015967	0	1	12.019	4	3	5	81	11	0
201222016017	0	1	12.019	4	3	4	81	11	6
201222016017	0	1	12.019	4	3	4	81	11	21
201222016202	0	1	14.4228	4	3	1	81	11	0
201222016492	0	1	12.019	4	3	3	81	11	2
201222016492	0	1	12.019	4	3	3	81	11	3
201222016562	0	1	225.9572	4	4	3	81	11	0
201222016604	0	1	14.4228	4	3	1	81	11	2
201222016752	0	1	14.4228	4	3	1	81	11	0
201222016752	0	2	14.4228	4	3	1	81	11	0
201222017006	0	1	12.019	4	3	10	81	11	0
201222017209	0	1	14.4228	4	3	1	81	11	2
201222017209	0	1	14.4228	4	3	1	81	11	3
201222017237	0	1	14.4228	4	3	1	81	11	0
201222017494	0	1	10.656839	4	3	11	81	11	2
201222017494	0	1	10.656839	4	3	11	81	11	3
201222017494	0	1	10.656839	4	3	11	81	11	19
201222017644	0	1	12.019	4	3	4	81	11	10
201222018026	0	1	4.8076	4	2	1	81	11	0
201222018115	0	1	4.8076	4	2	1	81	11	1
201222018115	0	1	4.8076	4	2	1	81	11	2
201222018182	0	1	12.019	4	3	4	81	11	0
201222018242	0	1	14.4228	4	3	1	81	11	4
201222018685	0	1	15.561408	4	3	7	81	11	0
201222019018	0	1	12.019	4	3	10	81	11	1
201222019018	0	1	12.019	4	3	10	81	11	2
201222019070	0	1	14.4228	4	3	1	81	11	0
201222019080	0	1	14.4228	4	3	1	81	11	14
201222019112	0	1	14.4228	4	3	2	81	11	1
201222019112	0	1	14.4228	4	3	2	81	11	2
201222019112	0	1	14.4228	4	3	2	81	11	12
201222019204	0	1	12.019	4	3	4	81	11	2
201222019261	0	1	10.656839	4	3	11	81	11	1
201222019433	0	1	12.019	4	3	5	81	11	0
201222019486	0	1	12.019	4	3	4	81	11	0
201222019680	0	1	12.019	4	3	5	81	11	0
201222019875	0	1	14.4228	4	3	1	81	11	0
201222019957	0	1	10.656839	4	3	11	81	11	0
201222019988	0	1	10.656839	4	3	11	81	11	12
201222020033	0	1	14.4228	4	3	1	81	11	0
201222020555	0	1	10.656839	4	3	11	81	11	1
201222020555	0	1	10.656839	4	3	11	81	11	12
201222020573	0	1	14.4228	4	3	1	81	11	0
201222020759	0	1	14.4228	4	3	1	81	11	0
201222020842	0	1	12.019	4	3	4	81	11	0
201222020890	0	1	12.019	4	3	10	81	11	0
201222021113	0	1	225.9572	4	4	4	81	11	1
201222021113	0	1	225.9572	4	4	4	81	11	2
201222021372	0	1	225.9572	4	4	4	81	11	2
201222021378	0	1	12.019	4	3	4	81	11	2
201222021395	0	1	2.4038	4	2	4	81	11	0
201222021557	0	1	14.4228	4	3	1	81	11	1
201222021557	0	1	14.4228	4	3	1	81	11	2
201222021610	0	1	14.4228	4	3	1	81	11	0
201222021626	0	1	10.656839	4	3	11	81	11	1
201222021682	0	1	12.019	4	3	3	81	11	0
201222022101	0	1	12.019	4	3	5	81	11	0
201222022362	0	1	12.019	4	3	3	81	11	2
201222022750	0	1	15.561408	4	3	7	81	11	99
201222022938	0	1	14.4228	4	3	1	81	11	0
201222023035	0	1	225.9572	4	4	3	81	11	21
201222023375	0	1	12.019	4	3	10	81	11	19
201222023496	0	1	12.019	4	3	5	81	11	0
201222023579	0	1	12.019	4	3	3	81	11	0
201222023639	0	1	15.561408	4	3	7	81	11	19
201222023709	0	1	15.561408	4	3	7	81	11	9
201222023976	0	1	12.019	4	3	4	81	11	0
201222024085	0	1	12.019	4	3	4	81	11	0
201222024262	0	1	14.4228	4	3	1	81	11	6
201222024535	0	1	12.019	4	3	3	81	11	21
201222024647	0	1	15.561408	4	3	7	81	11	2
201222024647	0	1	15.561408	4	3	7	81	11	3
201222025880	0	1	12.019	4	3	4	81	11	19
201222338338	0	1	10.944	4	3	1	82	10	0
201222338361	0	1	10.944	4	3	1	82	10	0
201222338369	0	1	10.944	4	3	1	82	10	0
201222338376	0	1	10.944	4	3	1	82	10	0
201222338379	0	1	10.944	4	3	1	82	10	0
201222338494	0	1	10.944	4	3	1	82	10	0
201222338740	0	1	5.472	4	2	1	82	10	0
201222338741	0	1	10.944	4	3	1	82	10	0
201222338762	0	1	10.944	4	3	1	82	10	0
201222338774	0	1	98.496	4	6	1	82	10	0
201222338777	0	1	10.944	4	3	1	82	10	98
201222338793	0	1	10.944	4	3	1	82	10	0
201222338825	0	1	10.944	4	3	1	82	10	1
201222338825	0	1	10.944	4	3	1	82	10	12
201222339031	0	1	10.944	4	3	1	82	10	3
201222339046	0	1	10.944	4	3	1	82	10	0
201222339292	0	1	10.944	4	3	1	82	10	0
201222339307	0	1	10.944	4	3	1	82	10	1
201222339326	0	1	10.944	4	3	1	82	10	0
201222339344	0	1	10.944	4	3	1	82	10	1
201222339344	0	1	10.944	4	3	1	82	10	2
201222339604	0	1	10.944	4	3	1	82	10	12
201222339604	0	1	10.944	4	3	1	82	10	1
201222339635	0	1	10.944	4	3	1	82	10	0
201222339862	0	1	10.944	4	3	1	82	10	1
201222339862	0	1	10.944	4	3	1	82	10	19
201222339902	0	1	10.944	4	3	1	82	10	0
201222340112	0	1	10.944	4	3	1	82	10	1
201222340123	0	1	10.944	4	3	1	82	10	3
201222340123	0	1	10.944	4	3	1	82	10	6
201222340123	0	1	10.944	4	3	1	82	10	1
201222340290	0	1	10.944	4	3	1	82	10	2
201222340290	0	1	10.944	4	3	1	82	10	3
201222340308	0	1	10.944	4	3	1	82	10	0
201222340312	0	1	10.944	4	3	1	82	10	12
201222340314	0	1	10.944	4	3	1	82	10	8
201222340374	0	1	10.944	4	3	1	82	10	1
201222340378	0	1	10.944	4	3	1	82	10	0
201222340596	0	1	10.944	4	3	1	82	10	0
201222340606	0	1	10.944	4	3	1	82	10	12
201222340614	0	1	10.944	4	3	1	82	10	0
201222340641	0	1	10.944	4	3	1	82	10	0
201222340862	0	1	10.944	4	3	1	82	10	2
201222340862	0	1	10.944	4	3	1	82	10	12
201222340937	0	1	10.944	4	3	1	82	10	2
201222341410	0	1	10.944	4	3	2	82	10	12
201222341429	0	1	10.944	4	3	1	82	10	0
201222341431	0	1	10.944	4	3	1	82	10	0
201222341480	0	1	10.944	4	3	1	82	10	0
201222341752	0	1	10.944	4	3	1	82	10	0
201222341757	0	1	10.944	4	3	1	82	10	0
201222341780	0	1	10.944	4	3	1	82	10	1
201222341780	0	1	10.944	4	3	1	82	10	2
201222341780	0	1	10.944	4	3	1	82	10	19
201222341800	0	1	10.944	4	3	1	82	10	0
201222342020	0	1	10.944	4	3	1	82	10	2
201222342046	0	1	10.944	4	3	1	82	10	0
201222342051	0	1	10.944	4	3	1	82	10	0
201222342057	0	1	10.944	4	3	1	82	10	0
201222342062	0	1	10.944	4	3	1	82	10	0
201222342239	0	1	10.944	4	3	1	82	10	0
201222342246	0	1	10.944	4	3	1	82	10	3
201222342253	0	1	10.944	4	3	1	82	10	10
201222342265	0	1	10.944	4	3	1	82	10	0
201222342290	0	1	10.944	4	3	1	82	10	0
201222342580	0	1	10.944	4	3	1	82	10	2
201222342892	0	1	10.944	4	3	1	82	10	2
201222342892	0	1	10.944	4	3	1	82	10	6
201222342892	0	1	10.944	4	3	1	82	10	19
201222342898	0	1	10.944	4	3	1	82	10	0
201222342910	0	1	10.944	4	3	1	82	10	0
201222342923	0	1	10.944	4	3	1	82	10	6
201222342923	0	1	10.944	4	3	1	82	10	8
201222343188	0	1	10.944	4	3	1	82	10	0
201222343200	0	1	5.472	4	2	1	82	10	6
201222343200	0	1	5.472	4	2	1	82	10	20
201222343211	0	1	10.944	4	3	1	82	10	19
201222343220	0	1	10.944	4	3	1	82	10	0
201222343224	0	1	10.944	4	3	1	82	10	0
201222343401	0	1	10.944	4	3	1	82	10	0
201222343401	0	2	10.944	4	3	1	82	10	0
201222343691	0	1	10.944	4	3	1	82	10	0
201222343702	0	1	10.944	4	3	1	82	10	10
201222343721	0	1	10.944	4	3	1	82	10	2
201222343721	0	1	10.944	4	3	1	82	10	3
201222343723	0	1	10.944	4	3	1	82	10	2
201222343723	0	1	10.944	4	3	1	82	10	12
201222343728	0	1	10.944	4	3	1	82	10	0
201222343925	0	1	224.352	4	4	1	82	10	0
201222343979	0	1	10.944	4	3	1	82	10	2
201222344045	0	1	10.944	4	3	1	82	10	0
201222344060	0	1	10.944	4	3	1	82	10	1
201222344083	0	1	10.944	4	3	1	82	10	0
201222344097	0	1	10.944	4	3	1	82	10	2
201222344283	0	1	10.944	4	3	1	82	10	0
201222344328	0	1	10.944	4	3	1	82	10	0
201222344553	0	1	10.944	4	3	1	82	10	0
201222344558	0	1	10.944	4	3	1	82	10	0
201222344582	0	1	10.944	4	3	1	82	10	0
201222344592	0	1	10.944	4	3	1	82	10	0
201222344633	0	1	224.352	4	4	1	82	10	1
201222344633	0	1	224.352	4	4	1	82	10	2
201222344786	0	1	10.944	4	3	1	82	10	0
201222344855	0	1	10.944	4	3	1	82	10	0
201222344913	0	1	224.352	4	4	1	82	10	2
201222344913	0	1	224.352	4	4	1	82	10	12
201222345134	0	1	10.944	4	3	1	82	10	2
201222345134	0	1	10.944	4	3	1	82	10	3
201222345145	0	1	10.944	4	3	1	82	10	6
201222345145	0	1	10.944	4	3	1	82	10	10
201222345156	0	1	10.944	4	3	1	82	10	0
201222345179	0	1	10.944	4	3	1	82	10	0
201222345429	0	1	10.944	4	3	1	82	10	1
201222345429	0	1	10.944	4	3	1	82	10	2
201222345624	0	1	10.944	4	3	1	82	10	2
201222345624	0	1	10.944	4	3	1	82	10	12
201222345633	0	1	10.944	4	3	1	82	10	0
201222345650	0	1	10.944	4	3	1	82	10	0
201222345658	0	1	10.944	4	3	1	82	10	0
201222345666	0	1	10.944	4	3	1	82	10	0
201222345681	0	1	10.944	4	3	1	82	10	1
201222345681	0	1	10.944	4	3	1	82	10	12
201222345686	0	1	10.944	4	3	1	82	10	2
201222345690	0	1	5.472	4	2	1	82	10	0
201222345691	0	1	10.944	4	3	1	82	10	0
201222345861	0	1	5.472	4	2	1	82	10	7
201222345868	0	1	10.944	4	3	1	82	10	0
201222345873	0	1	10.944	4	3	1	82	10	0
201222345888	0	1	10.944	4	3	1	82	10	0
201222345899	0	1	10.944	4	3	1	82	10	14
201222345899	0	1	10.944	4	3	1	82	10	19
201222345916	0	1	10.944	4	3	1	82	10	14
201222345916	0	1	10.944	4	3	1	82	10	19
201222346075	0	1	10.944	4	3	1	82	10	6
201222346075	0	1	10.944	4	3	1	82	10	1
201222346075	0	1	10.944	4	3	1	82	10	3
201222346082	0	1	10.944	4	3	1	82	10	0
201222346086	0	1	10.944	4	3	1	82	10	6
201222346093	0	1	10.944	4	3	1	82	10	0
201222346106	0	1	10.944	4	3	1	82	10	0
201222346109	0	1	10.944	4	3	1	82	10	0
201222346111	0	1	10.944	4	3	1	82	10	2
201222346111	0	1	10.944	4	3	1	82	10	3
201222346505	0	1	10.944	4	3	1	82	10	0
201222346511	0	1	98.496	4	6	2	82	10	0
201222346527	0	1	10.944	4	3	1	82	10	0
201222346529	0	1	10.944	4	3	1	82	10	0
201222346538	0	1	10.944	4	3	1	82	10	2
201222346703	0	1	10.944	4	3	1	82	10	6
201222346703	0	1	10.944	4	3	1	82	10	19
201222346709	0	1	10.944	4	3	1	82	10	19
201222346713	0	1	10.944	4	3	1	82	10	0
201222346720	0	1	10.944	4	3	1	82	10	0
201222346734	0	1	10.944	4	3	1	82	10	6
201222346734	0	1	10.944	4	3	1	82	10	7
201222346777	0	1	10.944	4	3	1	82	10	2
201222346781	0	1	10.944	4	3	1	82	10	2
201222346788	0	1	10.944	4	3	1	82	10	10
201222346793	0	1	10.944	4	3	1	82	10	0
201222346959	0	1	10.944	4	3	1	82	10	0
201222346965	0	1	10.944	4	3	1	82	10	0
201222346976	0	1	10.944	4	3	1	82	10	1
201222346976	0	1	10.944	4	3	1	82	10	2
201222346984	0	1	10.944	4	3	1	82	10	1
201222346984	0	1	10.944	4	3	1	82	10	2
201222346989	0	1	10.944	4	3	1	82	10	0
201222347003	0	1	10.944	4	3	1	82	10	2
201222347217	0	1	10.944	4	3	1	82	10	0
201222347240	0	1	10.944	4	3	1	82	10	0
201222347286	0	1	10.944	4	3	1	82	10	0
201222347530	0	1	10.944	4	3	1	82	10	0
201222347534	0	1	10.944	4	3	1	82	10	3
201222347534	0	1	10.944	4	3	1	82	10	1
201222347534	0	1	10.944	4	3	1	82	10	2
201222347538	0	1	10.944	4	3	1	82	10	0
201222347549	0	1	10.944	4	3	1	82	10	2
201222347549	0	1	10.944	4	3	1	82	10	12
201222347557	0	1	10.944	4	3	1	82	10	0
201222347595	0	1	10.944	4	3	1	82	10	0
201222347801	0	1	10.944	4	3	1	82	10	0
201222347817	0	1	10.944	4	3	1	82	10	0
201222347817	0	2	10.944	4	3	1	82	10	0
201222347826	0	1	10.944	4	3	1	82	10	0
201222347831	0	1	10.944	4	3	1	82	10	0
201222348047	0	1	10.944	4	3	1	82	10	2
201222348060	0	1	10.944	4	3	1	82	10	2
